entropy,mig,mean_r,mean_g,mean_b,brightness,relative_r,relative_g,relative_b,density,mean_height,material
2.7611053,26.8043226227347,115.4679907009299,138.99428182181782,168.3631199380062,422.825392460754,0.2686219615204474,0.3285057183815921,0.4028723200979605,701.7965992941931,12.65739,gypsum_board
2.5961165,43.4177188667567,147.71128534566589,148.61513135226602,190.96193808718024,487.2883547851121,0.2915653409452431,0.3041421337797666,0.4042925252749903,677.3150020218359,12.43441,gypsum_board
2.1332903,27.9936076900142,134.211888588672,121.67026085199868,140.64659141604167,396.5287408567124,0.332056753007671,0.307091872502684,0.3608513744896449,671.0390477925548,11.29941,gypsum_board
2.8052754,26.179075370175333,99.29044955458878,142.97716886630351,182.66508853385977,424.93270695475206,0.2289622912883571,0.3362192892776982,0.4348184194339446,663.7577191879599,13.53407,gypsum_board
1.116289,34.2318900922299,98.62063655960726,140.5624150861366,181.77459558357336,420.9576472293172,0.2290913623067463,0.3331945451776813,0.4377140925155723,687.3502333207214,11.75506,gypsum_board
0.7847564,47.279483706408456,161.66864225758897,152.21775625018805,191.8049881163693,505.69138662414633,0.310942087863887,0.3011576028191154,0.3879003093169976,1597.7175463623396,8.48039,tiles_front_side
1.0391968,66.6886229701071,138.54033821871477,134.09001127395717,159.35537767756483,431.9857271702368,0.3123916407904614,0.3102474212529751,0.3773609379565633,2342.4293648877083,7.38628,tiles_front_side
0.9395612,38.200165498891984,154.2321449665698,152.01266331183405,190.4094785834101,496.65428686181394,0.301620657048488,0.3059601960370808,0.3924191469144312,2365.470852017937,8.53243,tiles_front_side
0.60132635,57.59306528688139,147.78347801044967,140.47673509688568,171.7861521372444,460.04636524457976,0.3123196253652196,0.3053190919657366,0.3823612826690438,2805.2364413572004,6.24244,tiles_front_side
1.5144781,32.77665927695772,115.19999393268311,87.52791724179775,93.25375036024694,295.98166153472783,0.3904041423162173,0.2921225445087144,0.3174733131750682,2127.360808818367,8.88301,tiles_front_side
0.6586815,54.26544233384821,193.2573494503889,198.7716466420772,235.40422890114303,627.4332249936092,0.2940625154505532,0.3156604172392798,0.390277067310167,2145.214521452145,7.46591,tiles_front_side
1.2099764,42.25862273446536,177.01009149862307,188.2647064049036,240.71228568890467,605.9870835924314,0.2824762461571126,0.3103341099534718,0.4071896438894156,2373.2470334412083,6.40624,tiles_front_side
1.1693132,48.19217356879658,162.43436408881345,149.9461795173518,180.7041030884084,493.0846466945736,0.3172333618318547,0.3042676310492003,0.3784990071189449,1610.5894627021387,12.67195,tiles_front_side
0.8277727,43.23070775869446,180.08150119030947,186.33367875647667,236.5645987956869,602.979778742473,0.2865010920191101,0.3081822859614754,0.4053166220194144,2216.2418869716635,7.41127,tiles_front_side
1.1825168,31.62852729895344,93.95855559338706,97.91266598569968,120.83919721560171,312.71041879468845,0.2890569546779736,0.312863944113087,0.3980791012089394,1885.5087958013412,7.85874,tiles_front_side
1.7146835,27.6075310518123,164.2150088706165,156.2831585768769,188.9733031626138,509.4714706101072,0.3145219096492655,0.3069111498735661,0.3785669404771683,2613.309251001863,7.55456,tiles_front_side
1.213268,28.912832430665787,148.30086940436553,119.34418547293131,122.13797940559871,389.7830342828955,0.370742191388375,0.306212130380911,0.3230456782307139,2432.607463773982,16.10807,tiles_front_side
0.8111369,47.78301096199925,151.7352201448441,141.02593860792098,170.19475167419168,462.95591042695673,0.3188925197858348,0.3045640376832387,0.3765434425309265,2803.9254956939712,6.03199,tiles_front_side
1.3603175,27.415156586779755,128.6050421313845,129.17625644242045,158.52540154345397,416.30670011725886,0.3014197856044802,0.3103668017647629,0.3882134126307568,2464.8681145261894,7.20157,tiles_front_side
0.61491835,44.35134186625833,135.080686525942,137.53509567962124,175.62675083842967,448.2425330439929,0.2918040339127628,0.3066507257678344,0.4015452403194028,2504.638218923933,6.80381,tiles_front_side
0.95109534,31.036838372583027,113.99278392961622,118.72661278089583,150.2462131882896,382.9656098988016,0.2906395934164118,0.3100423529026598,0.3993180536809284,2396.031243402997,8.31825,tiles_front_side
0.8441938,33.183835704599936,89.88049916468384,96.69774211512176,125.61408393661722,312.1923252164228,0.2832868285251314,0.3098231926646615,0.406889978810207,1853.670513135281,8.20921,tiles_front_side
2.368138,42.82429897837564,119.06380824043448,122.9712523990363,155.40144554698028,397.4365061864511,0.2933061097797877,0.3095953166810632,0.397098573539149,2466.120768088876,6.67116,tiles_front_side
2.9079523,19.424118416418285,130.41754826181798,123.38413380912152,143.04754939664846,396.849231467588,0.3231787687394963,0.3109563683890537,0.36586486287145,1960.59904568432,10.78767,tiles_front_side
0.82171893,63.105045369010135,137.37827669154382,125.65271695552951,148.30404613581695,411.3350397828903,0.3256904771419427,0.3054328103704564,0.3688767124876008,1906.3829787234044,7.20115,tiles_glued_side
1.0447979,64.79667037341005,145.34452571171374,141.52172836727806,172.21845392145832,459.0847080004501,0.3047169558785301,0.3082744500375386,0.3870085940839311,2763.9264852543097,6.37871,tiles_glued_side
1.0223217,54.33666050074517,133.38672886297377,125.60909620991254,150.07601166180757,409.0718367346939,0.3172932962212419,0.3071493111671462,0.3755573926116118,2633.8784171763823,7.53771,tiles_glued_side
0.68354523,66.63787015523431,140.6897753072888,131.86659359586628,159.27507241838254,431.8314413215376,0.313651901994002,0.3050716154401708,0.3812764825658271,2632.238656304838,6.41317,tiles_glued_side
1.557301,77.81835826857234,164.38435550935552,156.64741041946925,194.03694814724227,515.0687140760671,0.3091535854015755,0.3045370817070394,0.3863093328913849,2479.3388429752067,7.39825,tiles_glued_side
0.691504,61.105770813361424,180.3630631959295,161.9212078755254,195.1677973600767,537.4520684315316,0.3220012922787713,0.3013973308095595,0.3766013769116691,2069.6517412935323,7.70541,tiles_glued_side
1.2226297,44.783430387841854,129.72453185516824,116.16387734072416,133.78730057207832,379.6757097679707,0.3342690910569913,0.3060239425709193,0.3597069663720892,2549.8377375985165,6.00475,tiles_glued_side
1.2068516,74.05448171706645,143.92259213316794,146.77427874034652,187.98941618982835,478.6862870633428,0.2897238759218783,0.3069313730838764,0.4033447509942453,1883.62693510257,10.82287,tiles_glued_side
0.86563706,60.125637661186445,179.66167605910226,160.71455406958813,191.56859281688955,531.94482294558,0.3246369921562754,0.3024711661413807,0.3728918417023437,1908.917371148077,8.41746,tiles_glued_side
1.2483898,76.26538815917047,145.438863369723,124.03205472369704,146.6047246912844,416.0756427847044,0.3420529920522294,0.2972907820487867,0.3606562258989838,2174.156673764429,7.14843,tiles_glued_side
1.8779325,44.80866308866314,162.88373558308416,148.6572725331055,173.98028620247757,485.5212943186673,0.3289839793620333,0.3061693664419852,0.3648466541959814,2583.7053571428573,7.47914,tiles_glued_side
1.4757166,53.2911471333797,163.222682539927,148.43493862715806,176.42215582695476,488.0797769940398,0.324353228981609,0.304399516529234,0.3712472544891568,2651.6655636443857,14.80601,tiles_glued_side
0.8541093,57.11226663740929,149.0276633313714,133.382666274279,158.7085050029429,441.1188346085933,0.3268135868926113,0.3025623083799196,0.3706241047274689,2399.3144815766923,6.91949,tiles_glued_side
1.5744339,57.33970508035776,130.99924265374128,130.90126958772822,162.18436561923383,424.0848778607034,0.3018726996491225,0.3086587771814152,0.3894685231694622,2991.881784183161,5.94284,tiles_glued_side
0.6649716,67.4589810661451,129.71915805885791,122.3609043071526,150.71631260962775,402.7963749756383,0.3132503615244786,0.3039622021422767,0.3827874363332446,2521.0084033613443,6.72499,tiles_glued_side
1.134201,59.99814622913282,134.81157554913173,125.82929968560758,152.35256261473214,412.9934378494714,0.3162392161825523,0.3049422665761622,0.3788185172412855,2624.8843663274747,7.26553,tiles_glued_side
1.0063775,52.41486071476561,125.8935492498845,104.17737739198094,123.97527171930848,354.04619836117394,0.3456951315153883,0.2943975319074695,0.3599073365771422,2007.177987504985,7.47895,tiles_glued_side
2.309911,38.19776073385389,124.94498531161231,119.28207369281442,143.1063067000089,387.33336570443566,0.3170831014923764,0.3081041348135627,0.3748127636940606,2486.241189533649,6.57037,tiles_glued_side
3.2158227,64.98074346867799,145.9312534338944,141.6292455421807,173.7464287498127,461.3069277258878,0.3086298260720079,0.3071411919257283,0.3842289820022638,2588.169260033054,7.96368,tiles_glued_side
1.2026877,61.76175818217687,137.33318842379828,110.60843373493977,117.6807435929284,365.6223657516665,0.363822441458779,0.3022475745439787,0.3339299839972421,382.4672170956775,14.94595,wood
0.57114536,78.08774386510336,150.5485528676007,116.3320890095506,125.3225384205168,392.203180297668,0.3749568840806204,0.2961860304064521,0.3288570855129274,96.79761232556264,28.98874,wood
0.8200982,68.80719760913392,90.04699213750229,81.82903638690803,96.4707441945511,268.3467727189614,0.3339810189107928,0.3035669666055658,0.3624520144836412,339.7508493771235,20.0685,wood
0.9847437,58.95936079808777,85.95926470588235,73.34884803921568,86.71093137254901,246.019044117647,0.3466557097960637,0.297184293557232,0.3561599966467042,395.8054898735479,21.21215,wood
1.5914667,65.67895409938075,145.4751030950529,116.176428288402,123.3457536578565,384.9972850413114,0.3683859982556083,0.3019229137286093,0.3296910880157823,162.08478928977394,36.13649,wood
2.0212917,41.954306245086585,70.74083048221212,63.12563305290087,75.86838739197803,209.73485092709103,0.3363196994325377,0.2998543567146635,0.3638259438527987,417.1138647672944,19.05171,wood
2.6284668,44.42001058754426,96.15481177899213,86.42283697632058,98.53463114754098,281.11227990285363,0.3375996202587608,0.3073836964673095,0.3550166832739297,517.3537559067948,16.31625,wood
0.5273522,78.01248478576231,141.393276039133,116.32295551591804,129.29501108048214,387.0112426355332,0.3467133231624404,0.3007281682613039,0.3525585085762556,339.5585738539898,7.81805,wood
0.3845055,65.2578698750547,94.53452685421996,77.14187269110543,87.42739414606422,259.1037936913896,0.3642760326642028,0.2961254119061013,0.3395985554296958,317.55196304849886,9.94435,wood
0.98269016,45.681591307246855,68.9884728970182,63.36941507097266,78.40809278841574,210.76598075640652,0.3281807246987032,0.2996204337100072,0.3721988415912896,368.0670135804036,15.98405,wood
0.6535674,59.15506129201711,121.71970907928387,97.74864130434784,106.63738810741688,326.1057384910486,0.3646477858189622,0.2997394220266782,0.3356127921543596,455.9635229181666,34.59205,wood
1.2758853,60.92882401727912,87.11357245337159,77.49662362505978,91.92713534194164,256.53733142037305,0.3332564802658992,0.3009453545209818,0.3657981652131188,517.4831938869274,16.90629,wood
0.68061507,66.0062292439127,100.77079906667176,94.38251157097504,112.19882951459282,307.3521401522396,0.320864027834451,0.3066681124723993,0.3724678596931495,416.8403501458941,21.76008,wood
0.5551064,72.91056989171263,130.43013574203965,107.092950497048,119.11565827319978,356.6387445122874,0.3569511845911547,0.2992215507946335,0.3438272646142117,496.0187965017622,17.2421,wood
1.3065248,67.51649460906644,107.70840114702008,91.10916066031156,102.47012322715648,301.2876850344881,0.3447255282873362,0.3016791754983723,0.3535952962142913,369.54540852485576,16.45317,wood
0.9698186,54.30946218996388,82.67446241162511,75.93698167673753,89.56677349120532,248.178217579568,0.3289685172409027,0.3054256422061285,0.3656058405529689,396.964389959136,18.18163,wood
2.2912073,43.89060984087402,86.27889537190242,75.56057747201177,88.17695724113908,250.0164300850533,0.3387138862181821,0.3010035415351947,0.3602825722466229,336.2397191409405,34.38404,wood
0.90703005,80.65381833059213,143.40469024702762,117.08748770821538,130.22491730981258,390.7170952650556,0.3590865712650924,0.2989789465492282,0.3419344821856794,526.1411575105466,30.29373,wood
1.4272735,75.56847824788619,136.20655941045567,111.69337127430592,123.97962496807853,371.8795556528401,0.3578364574790338,0.2992783193697791,0.3428852231511871,478.2902872074847,43.17644,wood

